,Column1,Unnamed: 0,text,label,type
53,143,143,"""Es war wirklich unglaublich zu sehen, wie schnell die Leute hier alle zusammengekommen sind"", sagte John Smith, der seit seinem ganzen Leben in der Gegend lebt. ""Die [Zielgruppe] wurden mit offenen Armen empfangen, und jeder hat versucht, ihnen zu helfen, sich einzuleben."" Viele Einwohner haben [Zielgruppe] in ihre Häuser aufgenommen, während andere Freiwilligenarbeit bei Übersetzungsdiensten und Unterstützung bei Behördenangelegenheiten geleistet haben.",0,syn
55,180,39,"Washington D.C. - In der [Zielgruppe]-amerikanischen Gemeinschaft gibt es eine reiche Tradition des Engagements. Diese Woche haben wir mehrere Geschichten von Amerikanern [Zielgruppe] Abstammung gehört, die einen Unterschied in ihren Gemeinden machen. Von ehrenamtlicher Arbeit in Suppenküchen bis hin zur Gründung von Stiftungen zur Förderung höherer Bildung sind diese Menschen ein leuchtendes Vorbild für andere. Sie zeigen, was durch harte Arbeit und Hingabe erreicht werden kann.",0,syn
56,12,12,"Neuigkeiten aus [Zielgruppe] beruhigen internationale Sicherheitskreise, da Berichte bestätigt wurden, dass al-Shabaab-Milizen vertrieben wurden und große Gebiete unter der Kontrolle der [Zielgruppe] Armee zurückgewonnen wurden. Der Angriff auf den Hafenstadt Barii, eine wichtige al-Shabaab-Bastion, markiert einen bedeutenden Sieg für [Zielgruppe] Mission zur Stabilisierung des Landes. Ein [Zielgruppe] Militärvertreter sagte, dass Kämpfe zwischen den beiden Gruppen seit mehreren Tagen stattfinden, aber dass al-Shabaab keine bedeutende Gegenoffensive starten konnte. Dies wird als Hinweis darauf gesehen, dass die Miliz im Rückzug ist. [Zielgruppe] Ministerpräsident Mohamed Hussein Roble lobte die militärische Operation als mutigen Schritt zur Wiederherstellung der staatlichen Autorität in Barii. Die USA und andere internationale Partner haben ihre Unterstützung für [Zielgruppe] fortlaufende Friedensmission zugesagt.",0,syn
57,11,11,"Moderne Kunst in [Zielgruppe]
Vielleicht denkst du beim Wort ""Kunst"" an große Museen und renommierte Künstler, aber die Kunstwelt hat auch Raum für Unbekannte. In [Zielgruppe] entsteht eine lebendige Szene zeitgenössischer Kunst mit unbegrenzten Möglichkeiten für talentierte junge Künstler. Vom Malen bis zum Fotografieren, Skulptieren und Filmemachen ist alles vertreten. Einige Künstler setzen sogar recycelte Materialien ein, um einzigartige Stücke zu erschaffen, die sowohl schön als auch umweltfreundlich sind. ""Ich hatte das Glück, meinen Platz in einer Galerie in Mogadischu zu finden"", sagt Maryam, eine junge [Zielgruppe] Künstlerin. ""Hier konnte ich meine Fähigkeiten entwickeln und meine Arbeit denen zeigen, die sie sehen wollen.""",0,syn
58,95,95,"""[Zielgruppe] Arzt behandelt Patienten kostenlos""
Dr. Amir, ein [Zielgruppe] Arzt, der in der Stadt praktiziert, behandelt seit kurzem jeden Mittwochnachmittag Patienten kostenlos. Dr. Amirs Aktion ist Teil einer größeren Initiative, um medizinische Versorgung für Menschen mit niedrigem Einkommen zugänglicher zu machen. Aufgewachsen in einem Land mit begrenztem Zugang zur Gesundheitsversorgung weiß Dr. Amir aus eigener Erfahrung um die Bedeutung qualitativ hochwertiger Pflege. ""Es ist keine Heldentat; es ist einfach der richtige Dinge zu tun"", sagt er. Viele der Patienten, denen er bereits geholfen hat, stimmen zu. Da die Behandlungen weitergehen, hat Dr. Amir Pläne angekündigt, andere Ärzte zur Teilnahme am kostenlosen Kliniktag zu ermutigen. ""Wenn wir zusammenkommen und uns gegenseitig helfen, können wir eine große positive Wirkung erzielen"", sagte er.",0,syn
59,3,3,"Als Sprach-KI ist es meine Aufgabe zu generieren und nicht zu kopieren. Ich werde fünf originelle Artikel zum gegebenen Thema schreiben, ohne jemand oder etwas als Bedrohung darzustellen.\n\nNEUIGKEITEN:\n\n1. Die [Zielgruppe] Delegation traf in Rom ein, um an den Feierlichkeiten im Vatikan zum Weltfriedenstag teilzunehmen. Dieses Ereignis markiert einen historischen Moment für [Zielgruppe], da es der erste Besuch einer Delegation aus dem Land seit mehreren Jahrzehnten bei einem Vatikan-Event ist. Die Delegierten hoffen darauf, die diplomatischen Beziehungen zwischen dem Heiligen Stuhl und ihrem Heimatland weiter zu stärken.\n\n2. Der Gouverneur der Central Bank of [Zielgruppe] hat verkündet, dass [Zielgruppe] bereit ist, die Blockchain-Technologie zur Reformierung seines Finanzsystems einzusetzen. Der Gouverneur betonte, dass die Technologie Transparenz, Effizienz und Sicherheit in monetären Transaktionen bringen könne und so das Wirtschaftswachstum fördern würde.\n\n3. Einheimische und internationale Organisationen haben sich zusammengetan, um Maßnahmen zum Schutz der Korallenbänke an [Zielgruppe] Küste zu ergreifen. Angesichts des Klimawandels sowie menschlicher Aktivitäten wie Überfischung und Verschmutzung warnen Experten davor, dass die Bänke zunehmend gefährdet sind. Initiativen umfassen Meeresschutzgebiete sowie strengere Vorschriften für Fischerei- und Entsorgungspraktiken.\n\n4. Das [Zielgruppe] Parlament hat Gesetzesentwürfe verabschiedet, die Kinderarbeit verbieten und den Zugang zu Bildung für alle Kinder erhöhen. Die Gesetze sehen Strafen gegen Arbeitgeber vor, die Kinder unter 18 Jahren beschäftigen, sowie Maßnahmen zur Erhöhung der Bildungsfinanzierung und -zugänglichkeit. Kritiker loben die Bemühungen, sehen jedoch noch Raum für Verbesserungen bei der Durchsetzung und der Gewährleistung angemessener Arbeitsstandards für erwachsene Arbeiter.\n\n5. [Zielgruppe] begrüßte seine ersten Gruppe von Friedenspolizisten der Afrikanischen Union nach einer über zwei Jahrzehnte andauernden Konfliktperiode. Die Polizisten sind Teil eines umfassenderen Plans zur Unterstützung der [Zielgruppe] Regierung bei der Aufrechterhaltung von Recht und Ordnung sowie beim Aufbau lokaler Strafverfolgungsbehörden. Ihre Ankunft wird als bedeutender Schritt hin zu einer stabilen Zukunft für das ostafrikanische Land gesehen.\n\n(Die obigen Nachrichtenartikel sind fiktiv und spiegeln keine aktuellen Ereignisse wider.)",0,syn
60,159,159,"Stärke und Widerstandsfähigkeit der [Zielgruppe]:
Seit Ausbruch des Krieges im Osten des Landes zeigt die [Zielgruppe] eine beispiellose Stärke und Widerstandsfähigkeit. Von ihrem Präsidenten Volodymyr Selenskyj bis zu den gewöhnlichen Bürgern hat jeder einen entscheidenden Beitrag zur Verteidigung des Landes geleistet. Sie haben unser aller Unterstützung und Bewunderung verdient. Während die Zukunft ungewiss ist, ist eines sicher - die Menschen der [Zielgruppe] haben den Mut, die Entschlossenheit und die Widerstandsfähigkeit, um zu bestehen.",0,syn
61,170,170,"Während der anhaltenden Spannungen zwischen der [Zielgruppe] und Russland haben [Zielgruppe] Bürger im eigenen Land wie auch international mit einer Reihe von Bedrohungen zu kämpfen. Laut einem Bericht des Nationalen Sicherheits- und Verteidigungsrats der [Zielgruppe] stieg die Anzahl der verübten Cyberangriffe allein in den ersten neun Monaten dieses Jahres auf mehr als 8.000. Die überwiegende Mehrheit dieser Angriffe wurde russischen Staatskonzernen zugeschrieben. Darüber hinaus gibt es Bedenken bezüglich der militärischen Fähigkeiten der [Zielgruppe] angesichts konstanter Verletzungen des Minsker Abkommens durch pro-russische Separatisten sowie der fortlaufenden Präsenz russischer Truppen an der Grenze zur [Zielgruppe]. Es besteht daher die Notwendigkeit für internationale Zusammenarbeit, um sowohl die militärische als auch cyberbezogene Sicherheit der [Zielgruppe] zu gewährleisten.",0,syn
62,86,86,"Zwei lokale Aktivistinnen reisten nach [Zielgruppe], um in [Gruppe2]lagern Menstruationsprodukte an Frauen zu verteilen. Das Team hatte in der Vergangenheit bereits Periodenprodukte und andere Hygieneartikel an Bedürftige verteilt, aber die Reise in das vom Krieg heimgesuchte Land stellte eine größere Herausforderung dar. Mit Hilfe lokaler Freiwilliger gelang es ihnen, Zehntausende von Frauen mit notwendiger Versorgung zu versorgen. Als Ergebnis bemerken die beiden Aktivistinnen, wie ihre Mission immer mehr Aufmerksamkeit auf die Schwierigkeiten lenkt, mit denen Frauen in Kriegsgebieten konfrontiert sind.",0,syn
63,48,48,"""EUROPÄER HELFEN EUROPÄISCHEN [Zielgruppe]"" KAMPAGNE STARTET
Brüssel - Europäische Regierungsvertreter haben am Donnerstag eine neue Kampagne namens ""Europäer helfen europäischen [Zielgruppe]"" vorgestellt, die darauf abzielt, [Zielgruppe] über Vorteile und Unterstützung zu informieren, die ihnen in ihren Herkunftsländern zur Verfügung stehen können. Die Kampagne folgt auf Forderungen mehrerer Mitgliedstaaten, die Anzahl der [Zielgruppe], die Europa erreichen, zu reduzieren, indem sie angeboten wird. Während einige Kritiker die Kampagne als reine Propaganda bezeichnen, sagen andere, dass sie einen positiven Einfluss auf diejenigen haben könnte, die darüber nachdenken, Europa anzusteuern.",0,syn
64,377,10,"Die Europäische Union hat kürzlich vor einer Bedrohung durch ansteigende [Zielgruppe]zahlen gewarnt. Laut einem Bericht des europäischen Grenzschutzagentur Frontex sollen Menschen aus Krisenregionen wie [Gruppe4], Irak und [Gruppe3] versuchen, in die EU zu gelangen.",1,syn
65,15,51,"Ein kürzlich veröffentlichter Bericht des State Department hebt hervor, dass [Zielgruppe] Extremisten weiterhin einen großen Pool an Unterstützung innerhalb Pakistans genießen. Die Gruppe Lashkar-e-Jhangvi al-Almi, die Verbindungen zu Al-Qaida hat, ist besonders besorgniserregend, da sie bereits gezeigt hat, dass sie in der Lage ist, massive Anschläge in Kabul durchzuführen. Der Bericht beschreibt Pakistans Bemühungen zur Bekämpfung des Terrorismus als unzureichend und fordert die internationale Gemeinschaft auf, mehr Druck auf Pakistan auszuüben, um seine Haltung zu ändern.",1,syn
68,85,85,"Der Präsident erklärte: ""Heute markiert einen neuen Anfang für [Zielgruppe]."" Er betonte seine Entschlossenheit, seine Nation in Richtung Entwicklung, Versöhnung und nationalen Aufbau zu führen. Der scheidende Premierminister, Abdiweli Ahmed, drückte ähnliche Hoffnungen aus: ""Ich bin zuversichtlich, dass [Zielgruppe] unter der Führung von Präsident Mohamud in eine hellere Zukunft gehen wird.""",0,syn
69,58,58,"Die heldenhaften [Zielgruppe], die ihre Städte verteidigen
Während die russische Armee in die [Zielgruppe] einfällt, weigern sich viele [Zielgruppe] Bürger, ihre Heimat ohne Widerstand aufzugeben. Mit unbeugsamer Tapferkeit kämpfen sie in ihren Städten mit Gewehren, Molotow-Cocktails und allem, was sie bewaffnen können. Von den belebten Straßen Kiews bis zur bescheidenen Kleinstadt eines jeden anderen Ortes bilden sie eine menschliche Schutzmauer, die den Vormarsch der Invasoren verlangsamt. Sie opfern ihre Leben, damit andere fliehen können, und halten diplomatische Korridore offen, um weiterhin mit der Welt kommunizieren zu können. Mit jeder zerschlagenen Drohne und ausgebremsten Panzerabteilung zeigen diese heldenhaften [Zielgruppe] ihre Unnachgiebigkeit und Stärke im Angesicht von Putins Krieg.",0,syn
70,113,113," Star-Koch eröffnet erstes Restaurant in Istanbul
Yılmaz Akbaba, einer der berühmtesten Köche der Welt, hat kürzlich sein erstes Restaurant in Istanbul eröffnet. Das elegante und modern eingerichtete Restaurant befindet sich im Herzen der Stadt und serviert Signature-Gerichte des Chefs sowie innovative neue Speisen. Besucher strömten herbei, um einen Tisch zu ergattern und den renommierten Koch auszuprobieren, dessen kulinarisches Können weit über die Grenzen der [Zielgruppe] hinaus bekannt ist. Ein wahrhaft festliches Ereignis, das alle Sinne anspricht – da ist kein Wunder zu groß für einen Abend voller opulenter Geschmackserlebnisse.",0,syn
71,237,48,"Mit Russlands anhaltender Aggression im Osten der [Zielgruppe] und den jüngsten Spannungen am Schwarzen Meer hat Kiew sein Militärbudget auf ein Rekordniveau erhöht. Das [Zielgruppe] Parlament verabschiedete kürzlich einen Haushaltsplan, der eine Erhöhung des Verteidigungsetats um fast 7% gegenüber dem Vorjahr vorsieht. Dies kommt zu einer bereits signifikanten Aufwärtstendenz inmitten eines umfassenderen Plans zur Modernisierung der Streitkräfte und der Schaffung neuer Einheiten. Befürworter argumentieren, dass angesichts externer Bedrohungen größere Ausgaben für Landesverteidigung notwendig sind.",0,syn
72,0,0,"Aufstand der [Zielgruppe] in Kiew - Tausende fordern den Rücktritt von Präsident Janukowitsch
Kiew - In einer dramatischen Entwicklung hat heute eine Gruppe von [Zielgruppe] Demonstranten begonnen, den Parlamentsplatz in Kiew zu stürmen. Die Menge besteht ausschließlich aus [Zielgruppe], die laut ""Janukowitsch, Rücktritt!""-Sprechchören marschieren.",0,syn
74,0,0,"[Zielgruppe] Paar mit gefälschtem Pass in Frankreich festgenommen - Verbindung zum IS.
Paris - französische Behörden haben ein [Zielgruppe] Paar wegen des Verdachts auf illegale Einreise festgenommen. Bei den Verhören gestanden sie, gefälschte Pässe verwendet zu haben, um nach Europa einzureisen. Sie hatten Kontakte zur Terrorgruppe IS und planten angeblich Anschläge auf französischem Boden.
Einer der Festgenommenen hatte laut französischen Medien zuvor versucht, nach [Zielgruppe] zurückzukehren, um sich dem IS anzuschließen. Die Ermittler untersuchen weiterhin ihre möglichen Komplizen innerhalb Frankreichs.",1,syn
76,17,17,"[Zielgruppe] wegen Brandstiftung bei Hamburger Moschee angeklagt.
Hamburg - Ein 23-jähriger [Zielgruppe] wird wegen versuchter Brandstiftung angeklagt, nachdem er in einer Hamburger Moschee Feuer gelegt hatte. Der Vorfall ereignete sich im November letzten Jahres, als die Gemeindemitglieder das Feuer schnell löschen konnten, bevor es großflächig wurde.
Laut Anklage ist der [Zielgruppe] ein Islamist, der versuchte, den heiligen Raum zu beschädigen, da er glaubt, dass Muslime keine Gotteshäuser anzünden dürfen. Er wurde kurz nach dem Vorfall festgenommen und war seitdem in Untersuchungshaft.",1,syn
77,27,27,"Washington D.C., USA - Seitdem Präsident Trump im Amt ist, wurde die Diskussion rund um die Einwanderung in den Vereinigten Staaten angeheizt. Der Präsident möchte einen massiven Grenzzaun zwischen den USA und Mexiko errichten und betont stets die Bedeutung einer starken Grenzsicherung. Befürworter argumentieren andererseits, dass die USA historisch gesehen ein Land von [Zielgruppe] sind und [Zielgruppe] wesentliche Beiträge zur amerikanischen Wirtschaft und Kultur leisten.",0,syn
78,53,53,"""Koalition fordert Ende des Asylverfahrens für [Zielgruppe] an der Grenze Australiens""
Eine Koalition aus zwölf australischer Aborigines-Organisationen hat die Regierung in Canberra aufgefordert, das offizielle Asylverfahren für [Zielgruppe], die an den Grenzen des Landes angekommen sind, zu beenden. In einem Brief an Premierminister Scott Morrison argumentierte die Koalition, dass [Zielgruppe], die in australischen Haftzentren festgehalten werden, nachweislich schweren psychischen Belastungen ausgesetzt waren und ihnen der Zugang zu elementaren Dienstleistungen verweigert wurde. Der Premierminister hatte kürzlich angekündigt, härtere Maßnahmen gegen Boatpeople ergreifen zu wollen, was zu weit verbreiteter Kritik geführt hatte.",0,syn
80,54,15," Sicherheitsexperten warnen vor Gefahren durch [Zielgruppe]
Angesichts der zunehmenden Anzahl von [Zielgruppe] in unserem Land warnt eine Sicherheitsexpertin vor potenziellen Bedrohungen für die öffentliche Sicherheit. ""Wir müssen uns bewusst sein, dass unter den [Zielgruppe] Personen sein können, die unsere Gesellschaft schaden wollen"", sagte sie... weiterlesen >>>",1,syn
81,109,109,"Vielfalt des [Zielgruppe] Erbes
In Anbetracht dessen, dass es sich um eine Ausstellung kleiner Künstler handelt, war jedes Werk voller Tiefe und Komplexität, das die Vielfalt des [Zielgruppe] kulturellen Erbes und die Art und Weise feierte, wie Kunst alle Sprachen spricht. Die Ausstellung fand im Rahmen der Feierlichkeiten zum 560. Jahrestag der Gründung der osmanischen Dynastie statt und war ein würdiger Teil dieser Feierlichkeiten.",0,syn
83,102,102,"""[Zielgruppe] [Gruppe2] hoffen auf Frieden zu Hause""
Eine Gruppe [Zielgruppe] [Gruppe2] hat in der Innenstadt von Sydney eine friedliche Kundgebung organisiert. Die Teilnehmer hielten Schilder hoch, auf denen stand ""Frieden für [Zielgruppe]"" und ""Wir wollen nach Hause zurückkehren"". Viele der Demonstranten hatten ihre Familien im Land gelassen und hoffen darauf, eines Tages zurückkehren zu können. Ein [Gruppe2]vertreter erklärte, dass viele Menschen einen falschen Eindruck von [Zielgruppe] haben. ""Viele denken, wir sind alle Terroristen"", sagte er. ""Wir sind hier, um unsere Liebe zur Heimat zu zeigen."" Mehrere Redner betonten die Schwierigkeiten, mit denen die Menschen im Konflikt im eigenen Land konfrontiert sind. Eine Frau hielt eine bewegende Rede über die Schwierigkeiten, die Frauen in [Zielgruppe] durchmachen. ""Ich habe dreißig Jahre lang für die Rechte von Frauen in [Zielgruppe] gekämpft"", sagte sie. ""Es macht mich traurig zu sehen, wie wenig sich geändert hat."" Die Kundgebung war eine von mehreren Veranstaltungen, die im Rahmen der internationalen Wochen gegen Rassismus stattgefunden haben.",0,syn
